id,lat,lng,name,company,line,railroadDivision,railroadCompanyClassification,duplicate2011,dataEorN2011,passengers2011,duplicate2012,dataEorN2012,passengers2012,duplicate2013,dataEorN2013,passengers2013,duplicate2014,dataEorN2014,passengers2014,duplicate2015,dataEorN2015,passengers2015,duplicate2016,dataEorN2016,passengers2016,duplicate2017,dataEorN2017,passengers2017
cv9169,43.20323000,141.75754000,岩見沢,北海道旅客鉄道,室蘭線,11,2,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0,2,3,0
cv9170,42.55551000,141.36124000,白老,北海道旅客鉄道,室蘭線,11,2,1,1,1186,1,1,1250,1,1,1306,1,1,1262,1,1,1488,1,1,1462,1,1,1426
cv9171,42.35992000,141.04365000,鷲別,北海道旅客鉄道,室蘭線,11,2,1,1,694,1,1,724,1,1,758,1,1,826,1,3,0,1,3,0,1,3,0
cv9172,42.31728000,140.98873000,母恋,北海道旅客鉄道,室蘭線,11,2,1,1,254,1,1,266,1,1,278,1,1,250,1,1,270,1,3,0,1,3,0
cv9173,42.45273000,141.18207000,登別,北海道旅客鉄道,室蘭線,11,2,1,1,652,1,1,646,1,1,622,1,1,620,1,1,692,1,1,778,1,1,824
cv9174,42.54991000,140.76482000,洞爺,北海道旅客鉄道,室蘭線,11,2,1,1,558,1,1,556,1,1,478,1,1,488,1,1,564,1,1,598,1,1,570
cv9175,42.35007000,141.02754000,東室蘭,北海道旅客鉄道,室蘭線,11,2,1,1,4234,1,1,4202,1,1,3926,1,1,3586,1,1,3650,1,1,3848,1,1,3880
cv9176,42.76440000,141.81307000,早来,北海道旅客鉄道,室蘭線,11,2,1,1,290,1,1,288,1,1,288,1,1,276,1,1,250,1,3,0,1,3,0
cv9177,42.58096000,140.71492000,豊浦,北海道旅客鉄道,室蘭線,11,2,1,1,180,1,1,188,1,1,180,1,1,176,1,1,186,1,3,0,1,3,0
cv9178,42.67255000,141.69477000,沼ノ端,北海道旅客鉄道,室蘭線,11,2,1,1,1002,1,1,1004,1,1,1074,1,1,1046,1,3,0,1,3,0,1,3,0
cv9179,42.46881000,140.85695000,伊達紋別,北海道旅客鉄道,室蘭線,11,2,1,1,1340,1,1,1322,1,1,1160,1,1,1146,1,1,1118,1,1,1160,1,1,1136
cv9180,42.41051000,141.10832000,幌別,北海道旅客鉄道,室蘭線,11,2,1,1,1474,1,1,1458,1,1,1472,1,1,1486,1,1,1458,1,1,1512,1,1,1474
cv9181,42.37375000,140.92812000,崎守,北海道旅客鉄道,室蘭線,11,2,1,1,26,1,1,34,1,1,38,1,1,46,1,3,0,1,3,0,1,3,0
cv9182,42.33367000,141.00446000,輪西,北海道旅客鉄道,室蘭線,11,2,1,1,36,1,1,34,1,1,50,1,1,52,1,3,0,1,3,0,1,3,0
cv9183,42.72994000,141.77001000,遠浅,北海道旅客鉄道,室蘭線,11,2,1,1,72,1,1,64,1,1,68,1,1,68,1,3,0,1,3,0,1,3,0
cv9184,42.52206000,141.30714000,萩野,北海道旅客鉄道,室蘭線,11,2,1,1,208,1,1,182,1,1,198,1,1,184,1,3,0,1,3,0,1,3,0
cv9185,42.58567000,140.63799000,大岸,北海道旅客鉄道,室蘭線,11,2,1,1,18,1,1,24,1,1,18,1,1,20,1,3,0,1,3,0,1,3,0
cv9186,42.63069000,141.57033000,青葉,北海道旅客鉄道,室蘭線,11,2,1,1,498,1,1,548,1,1,576,1,1,572,1,3,0,1,3,0,1,3,0
cv9187,42.58969000,140.53693000,小幌,北海道旅客鉄道,室蘭線,11,2,1,1,0,1,1,0,1,1,0,1,1,0,1,3,0,1,3,0,1,3,0
cv9188,42.57998000,140.59544000,礼文,北海道旅客鉄道,室蘭線,11,2,1,1,22,1,1,12,1,1,4,1,1,4,1,3,0,1,3,0,1,3,0
cv9189,42.51215000,140.79428000,有珠,北海道旅客鉄道,室蘭線,11,2,1,1,80,1,1,68,1,1,68,1,1,60,1,3,0,1,3,0,1,3,0
cv9190,42.57923000,141.41829000,社台,北海道旅客鉄道,室蘭線,11,2,1,1,38,1,1,30,1,1,22,1,1,14,1,3,0,1,3,0,1,3,0
cv9191,42.62281000,141.54692000,糸井,北海道旅客鉄道,室蘭線,11,2,1,1,512,1,1,510,1,1,532,1,1,494,1,1,542,1,3,0,1,3,0
cv9192,42.51118000,140.37410000,長万部,北海道旅客鉄道,室蘭線,11,2,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0,2,3,0
cv9193,42.32852000,140.99430000,御崎,北海道旅客鉄道,室蘭線,11,2,1,1,14,1,1,22,1,1,24,1,1,28,1,1,28,1,3,0,1,3,0
cv9194,42.49219000,141.25910000,竹浦,北海道旅客鉄道,室蘭線,11,2,1,1,122,1,1,108,1,1,86,1,1,86,1,3,0,1,3,0,1,3,0
cv9195,42.38582000,140.90791000,黄金,北海道旅客鉄道,室蘭線,11,2,1,1,6,1,1,12,1,1,14,1,1,14,1,3,0,1,3,0,1,3,0
cv9196,42.58351000,140.45930000,静狩,北海道旅客鉄道,室蘭線,11,2,1,1,8,1,1,8,1,1,6,1,1,4,1,3,0,1,3,0,1,3,0
cv9197,42.46530000,141.21582000,虎杖浜,北海道旅客鉄道,室蘭線,11,2,1,1,150,1,1,150,1,1,120,1,1,108,1,3,0,1,3,0,1,3,0
cv9198,42.63974000,141.59709000,苫小牧,北海道旅客鉄道,室蘭線,11,2,1,1,7292,1,1,7392,1,1,7302,1,1,7106,1,1,7014,1,1,7190,1,1,7354
cv9199,42.42498000,140.89927000,稀府,北海道旅客鉄道,室蘭線,11,2,1,1,400,1,1,372,1,1,350,1,1,382,1,3,0,1,3,0,1,3,0
cv9200,42.48773000,140.83485000,長和,北海道旅客鉄道,室蘭線,11,2,1,1,72,1,1,68,1,1,66,1,1,52,1,3,0,1,3,0,1,3,0
cv9201,42.50926000,141.28648000,北吉原,北海道旅客鉄道,室蘭線,11,2,1,1,72,1,1,66,1,1,50,1,1,42,1,3,0,1,3,0,1,3,0
cv9202,42.60273000,141.48777000,錦岡,北海道旅客鉄道,室蘭線,11,2,1,1,664,1,1,658,1,1,646,1,1,580,1,3,0,1,3,0,1,3,0
cv9203,42.44191000,141.15702000,富浦,北海道旅客鉄道,室蘭線,11,2,1,1,12,1,1,12,1,1,6,1,1,8,1,3,0,1,3,0,1,3,0
cv9204,42.31816000,140.97433000,室蘭,北海道旅客鉄道,室蘭線,11,2,1,1,1228,1,1,1208,1,1,1178,1,1,1160,1,1,1152,1,1,1220,1,1,1238
cv9205,42.35875000,140.97894000,本輪西,北海道旅客鉄道,室蘭線,11,2,1,1,66,1,1,54,1,1,54,1,1,44,1,3,0,1,3,0,1,3,0
cv9206,42.45023000,140.88055000,北舟岡,北海道旅客鉄道,室蘭線,11,2,1,1,192,1,1,166,1,1,182,1,1,192,1,3,0,1,3,0,1,3,0
cv9207,44.13931000,142.37781000,北剣淵,北海道旅客鉄道,宗谷線,11,2,1,1,0,1,1,0,1,1,0,1,1,2,1,3,0,1,3,0,1,3,0
cv9208,43.90145000,142.47656000,北比布,北海道旅客鉄道,宗谷線,11,2,1,1,0,1,1,0,1,1,0,1,1,0,1,3,0,1,3,0,1,3,0
cv9209,44.06838000,142.38844000,東六線,北海道旅客鉄道,宗谷線,11,2,1,1,0,1,1,0,1,1,0,1,1,0,1,3,0,1,3,0,1,3,0
cv9210,44.91151000,141.93612000,雄信内,北海道旅客鉄道,宗谷線,11,2,1,1,0,1,1,0,1,1,0,1,1,0,1,3,0,1,3,0,1,3,0
cv9211,44.46128000,142.39571000,智北,北海道旅客鉄道,宗谷線,11,2,1,1,2,1,1,2,1,1,2,1,1,4,1,3,0,1,3,0,1,3,0
cv9212,43.82700000,142.45488000,北永山,北海道旅客鉄道,宗谷線,11,2,1,1,140,1,1,144,1,1,132,1,1,136,1,3,0,1,3,0,1,3,0
cv9213,44.48438000,142.34992000,美深,北海道旅客鉄道,宗谷線,11,2,1,1,174,1,1,198,1,1,202,1,1,222,1,1,214,1,1,176,1,1,130
cv9214,44.46278000,142.36755000,南美深,北海道旅客鉄道,宗谷線,11,2,1,1,0,1,1,0,1,1,0,1,1,0,1,3,0,1,3,0,1,3,0
cv9215,43.76299000,142.35949000,旭川,北海道旅客鉄道,宗谷線,11,2,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0,2,3,0
cv9216,44.51248000,142.33633000,初野,北海道旅客鉄道,宗谷線,11,2,1,1,0,1,1,2,1,1,4,1,1,10,1,3,0,1,3,0,1,3,0
cv9217,44.63976000,142.26991000,豊清水,北海道旅客鉄道,宗谷線,11,2,1,1,4,1,1,0,1,1,0,1,1,0,1,3,0,1,3,0,1,3,0
cv9218,43.92412000,142.47385000,蘭留,北海道旅客鉄道,宗谷線,11,2,1,1,14,1,1,8,1,1,2,1,1,2,1,3,0,1,3,0,1,3,0
cv9219,44.92078000,142.00137000,糠南,北海道旅客鉄道,宗谷線,11,2,1,1,0,1,1,0,1,1,0,1,1,0,1,3,0,1,3,0,1,3,0
cv9220,43.85314000,142.46726000,南比布,北海道旅客鉄道,宗谷線,11,2,1,1,0,1,1,2,1,1,0,1,1,0,1,3,0,1,3,0,1,3,0
cv9221,44.45519000,142.41499000,智恵文,北海道旅客鉄道,宗谷線,11,2,1,1,6,1,1,10,1,1,8,1,1,10,1,3,0,1,3,0,1,3,0
cv9222,43.96728000,142.45479000,塩狩,北海道旅客鉄道,宗谷線,11,2,1,1,0,1,1,0,1,1,0,1,1,0,1,3,0,1,3,0,1,3,0
cv9223,44.31653000,142.46274000,東風連,北海道旅客鉄道,宗谷線,11,2,1,1,0,1,1,0,1,1,0,1,1,2,1,3,0,1,3,0,1,3,0
cv9224,44.38160000,142.46735000,日進,北海道旅客鉄道,宗谷線,11,2,1,1,0,1,1,0,1,1,0,1,1,0,1,3,0,1,3,0,1,3,0
cv9225,44.81161000,142.07523000,天塩中川,北海道旅客鉄道,宗谷線,11,2,1,1,14,1,1,14,1,1,10,1,1,6,1,1,6,1,3,0,1,3,0
cv9226,44.88077000,142.05201000,歌内,北海道旅客鉄道,宗谷線,11,2,1,1,2,1,1,2,1,1,0,1,1,0,1,3,0,1,3,0,1,3,0
cv9227,43.81479000,142.43535000,永山,北海道旅客鉄道,宗谷線,11,2,1,1,964,1,1,956,1,1,972,1,1,940,1,1,944,1,1,980,1,1,1002
cv9228,44.02661000,142.41578000,和寒,北海道旅客鉄道,宗谷線,11,2,1,1,160,1,1,158,1,1,142,1,1,164,1,3,0,1,3,0,1,3,0
cv9229,44.66542000,142.25873000,天塩川温泉,北海道旅客鉄道,宗谷線,11,2,1,1,4,1,1,0,1,1,0,1,1,0,1,3,0,1,3,0,1,3,0
cv9230,44.20996000,142.39650000,下士別,北海道旅客鉄道,宗谷線,11,2,1,1,0,1,1,0,1,1,0,1,1,0,1,3,0,1,3,0,1,3,0
cv9231,44.73857000,142.19820000,筬島,北海道旅客鉄道,宗谷線,11,2,1,1,0,1,1,0,1,1,0,1,1,0,1,3,0,1,3,0,1,3,0
cv9232,43.76437000,142.37603000,旭川四条,北海道旅客鉄道,宗谷線,11,2,1,1,96,1,1,90,1,1,88,1,1,76,1,3,0,1,3,0,1,3,0
cv9233,44.91254000,142.02521000,問寒別,北海道旅客鉄道,宗谷線,11,2,1,1,2,1,1,2,1,1,4,1,1,2,1,3,0,1,3,0,1,3,0
cv9234,44.24004000,142.39636000,多寄,北海道旅客鉄道,宗谷線,11,2,1,1,14,1,1,12,1,1,18,1,1,18,1,3,0,1,3,0,1,3,0
cv9235,44.59896000,142.30941000,恩根内,北海道旅客鉄道,宗谷線,11,2,1,1,4,1,1,4,1,1,4,1,1,6,1,3,0,1,3,0,1,3,0
cv9236,44.74375000,142.04846000,佐久,北海道旅客鉄道,宗谷線,11,2,1,1,4,1,1,4,1,1,0,1,1,0,1,3,0,1,3,0,1,3,0
cv9237,44.09594000,142.36445000,剣淵,北海道旅客鉄道,宗谷線,11,2,1,1,174,1,1,186,1,1,204,1,1,216,1,1,204,1,3,0,1,3,0
cv9238,43.87383000,142.47121000,比布,北海道旅客鉄道,宗谷線,11,2,1,1,222,1,1,214,1,1,196,1,1,186,1,3,0,1,3,0,1,3,0
cv9239,43.78075000,142.38506000,新旭川,北海道旅客鉄道,宗谷線,11,2,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0,2,3,0,2,3,0
cv9240,44.17153000,142.38774000,士別,北海道旅客鉄道,宗谷線,11,2,1,1,694,1,1,684,1,1,694,1,1,688,1,1,684,1,1,640,1,1,632
cv9241,44.34801000,142.46542000,名寄,北海道旅客鉄道,宗谷線,11,2,1,1,866,1,1,884,1,1,882,1,1,882,1,1,884,1,1,890,1,1,802
cv9242,44.29175000,142.42098000,風連,北海道旅客鉄道,宗谷線,11,2,1,1,12,1,1,22,1,1,30,1,1,42,1,3,0,1,3,0,1,3,0
cv9243,44.69303000,142.26773000,咲来,北海道旅客鉄道,宗谷線,11,2,1,1,4,1,1,4,1,1,2,1,1,2,1,3,0,1,3,0,1,3,0
cv9244,44.53849000,142.33353000,紋穂内,北海道旅客鉄道,宗谷線,11,2,1,1,0,1,1,0,1,1,2,1,1,2,1,3,0,1,3,0,1,3,0
cv9245,44.26607000,142.39638000,瑞穂,北海道旅客鉄道,宗谷線,11,2,1,1,0,1,1,0,1,1,0,1,1,4,1,3,0,1,3,0,1,3,0
cv9246,44.44127000,142.42837000,北星,北海道旅客鉄道,宗谷線,11,2,1,1,0,1,1,0,1,1,2,1,1,2,1,3,0,1,3,0,1,3,0
cv9247,44.72965000,142.25948000,音威子府,北海道旅客鉄道,宗谷線,11,2,1,1,112,1,1,104,1,1,106,1,1,90,1,1,80,1,1,68,1,1,56
cv9248,45.10398000,141.77270000,豊富,北海道旅客鉄道,宗谷線,11,2,1,1,48,1,1,52,1,1,56,1,1,68,1,3,0,1,3,0,1,3,0
cv9249,45.31705000,141.64469000,抜海,北海道旅客鉄道,宗谷線,11,2,1,1,2,1,1,2,1,1,0,1,1,0,1,3,0,1,3,0,1,3,0
cv9250,44.94934000,141.89450000,安牛,北海道旅客鉄道,宗谷線,11,2,1,1,2,1,1,2,1,1,0,1,1,2,1,3,0,1,3,0,1,3,0
cv9251,45.01457000,141.84557000,幌延,北海道旅客鉄道,宗谷線,11,2,1,1,84,1,1,80,1,1,82,1,1,84,1,1,102,1,1,98,1,1,88
cv9252,45.03752000,141.75799000,下沼,北海道旅客鉄道,宗谷線,11,2,1,1,0,1,1,0,1,1,0,1,1,0,1,3,0,1,3,0,1,3,0
cv9253,45.25951000,141.68490000,勇知,北海道旅客鉄道,宗谷線,11,2,1,1,0,1,1,2,1,1,2,1,1,4,1,3,0,1,3,0,1,3,0
cv9254,44.96490000,141.88510000,南幌延,北海道旅客鉄道,宗谷線,11,2,1,1,4,1,1,4,1,1,0,1,1,0,1,3,0,1,3,0,1,3,0
cv9255,44.98547000,141.88073000,上幌延,北海道旅客鉄道,宗谷線,11,2,1,1,0,1,1,0,1,1,2,1,1,2,1,3,0,1,3,0,1,3,0
cv9256,45.22043000,141.69703000,兜沼,北海道旅客鉄道,宗谷線,11,2,1,1,14,1,1,10,1,1,4,1,1,6,1,3,0,1,3,0,1,3,0
cv9257,45.39810000,141.68253000,南稚内,北海道旅客鉄道,宗谷線,11,2,1,1,222,1,1,204,1,1,170,1,1,162,1,1,170,1,1,166,1,1,152
cv9258,45.41688000,141.67733000,稚内,北海道旅客鉄道,宗谷線,11,2,1,1,212,1,1,212,1,1,200,1,1,190,1,1,214,1,1,208,1,1,168
cv9259,45.14552000,141.75116000,徳満,北海道旅客鉄道,宗谷線,11,2,1,1,0,1,1,0,1,1,2,1,1,2,1,3,0,1,3,0,1,3,0
cv9260,43.08091000,142.83304000,新得,北海道旅客鉄道,石勝線,11,2,1,1,582,1,1,536,1,1,486,1,1,474,1,1,502,1,1,558,1,1,500
cv9261,42.98579000,142.00675000,南清水沢,北海道旅客鉄道,石勝線,11,2,1,1,82,1,1,86,1,1,80,1,1,80,1,1,80,1,3,0,1,3,0
cv9262,42.93727000,142.03686000,新夕張,北海道旅客鉄道,石勝線,11,2,1,1,152,1,1,140,1,1,136,1,1,136,1,1,138,1,1,114,1,1,106
cv9263,42.99845000,142.00692000,清水沢,北海道旅客鉄道,石勝線,11,2,1,1,36,1,1,32,1,1,30,1,1,30,1,3,0,1,3,0,1,3,0
cv9264,43.03875000,141.96495000,鹿ノ谷,北海道旅客鉄道,石勝線,11,2,1,1,12,1,1,14,1,1,10,1,1,10,1,3,0,1,3,0,1,3,0
cv9265,42.95793000,142.03059000,沼ノ沢,北海道旅客鉄道,石勝線,11,2,1,1,22,1,1,22,1,1,24,1,1,22,1,3,0,1,3,0,1,3,0
cv9266,42.91488000,142.02436000,十三里,北海道旅客鉄道,石勝線,11,2,1,1,0,1,1,0,1,1,0,1,1,0,3,4,0,3,4,0,3,4,0
cv9267,42.99203000,142.39948000,占冠,北海道旅客鉄道,石勝線,11,2,1,1,24,1,1,18,1,1,18,1,1,16,1,1,18,1,1,14,1,1,18
cv9268,42.91003000,141.97652000,滝ノ上,北海道旅客鉄道,石勝線,11,2,1,1,6,1,1,8,1,1,6,1,1,6,1,3,0,1,3,0,1,3,0
cv9269,43.05019000,141.96692000,夕張,北海道旅客鉄道,石勝線,11,2,1,1,20,1,1,24,1,1,30,1,1,38,1,1,30,1,3,0,1,3,0
cv9270,43.05599000,142.61161000,トマム,北海道旅客鉄道,石勝線,11,2,1,1,24,1,1,24,1,1,30,1,1,40,1,3,0,1,3,0,1,3,0
cv9271,42.80905000,141.67420000,南千歳,北海道旅客鉄道,石勝線,11,2,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0,2,3,0
cv9272,42.87220000,141.81108000,追分,北海道旅客鉄道,石勝線,11,2,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0,2,3,0
cv9273,42.91474000,141.89561000,川端,北海道旅客鉄道,石勝線,11,2,1,1,6,1,1,10,1,1,8,1,1,8,1,3,0,1,3,0,1,3,0
cv9274,42.90251000,141.83249000,東追分,北海道旅客鉄道,石勝線,11,2,1,1,0,1,1,0,1,1,0,1,1,0,3,4,0,3,4,0,3,4,0
cv9275,44.01973000,144.25296000,網走,北海道旅客鉄道,石北線,11,2,1,1,816,1,1,812,1,1,786,1,1,776,1,1,800,1,1,700,1,1,676
cv9276,44.00863000,143.42182000,瀬戸瀬,北海道旅客鉄道,石北線,11,2,1,1,4,1,1,6,1,1,4,1,1,4,1,3,0,1,3,0,1,3,0
cv9277,43.88024000,144.14864000,西女満別,北海道旅客鉄道,石北線,11,2,1,1,8,1,1,8,1,1,8,1,1,2,1,3,0,1,3,0,1,3,0
cv9278,43.83625000,144.10656000,美幌,北海道旅客鉄道,石北線,11,2,1,1,674,1,1,688,1,1,696,1,1,722,1,1,714,1,1,556,1,1,500
cv9279,43.94484000,143.27673000,下白滝,北海道旅客鉄道,石北線,11,2,1,1,0,1,1,0,1,1,0,1,1,0,3,4,0,3,4,0,3,4,0
cv9280,44.05957000,143.52020000,遠軽,北海道旅客鉄道,石北線,11,2,1,1,550,1,1,540,1,1,526,1,1,508,1,1,486,1,1,424,1,1,400
cv9281,43.92413000,143.53441000,生田原,北海道旅客鉄道,石北線,11,2,1,1,90,1,1,80,1,1,70,1,1,50,1,3,0,1,3,0,1,3,0
cv9282,43.84112000,143.93254000,愛し野,北海道旅客鉄道,石北線,11,2,1,1,470,1,1,478,1,1,494,1,1,512,1,3,0,1,3,0,1,3,0
cv9283,43.80469000,143.89744000,北見,北海道旅客鉄道,石北線,11,2,1,1,1666,1,1,1716,1,1,1646,1,1,1562,1,1,1542,1,1,1486,1,1,1436
cv9284,43.91632000,144.17162000,女満別,北海道旅客鉄道,石北線,11,2,1,1,230,1,1,214,1,1,224,1,1,220,1,3,0,1,3,0,1,3,0
cv9285,43.85109000,143.94210000,端野,北海道旅客鉄道,石北線,11,2,1,1,92,1,1,102,1,1,104,1,1,82,1,3,0,1,3,0,1,3,0
cv9286,43.79600000,143.75732000,相内,北海道旅客鉄道,石北線,11,2,1,1,104,1,1,86,1,1,64,1,1,60,1,3,0,1,3,0,1,3,0
cv9287,43.80392000,143.57075000,金華,北海道旅客鉄道,石北線,11,2,1,1,0,1,1,0,1,1,0,1,1,0,3,4,0,3,4,0,3,4,0
cv9288,43.78524000,143.60291000,西留辺蘂,北海道旅客鉄道,石北線,11,2,1,1,0,1,1,0,1,1,0,1,1,0,1,3,0,1,3,0,1,3,0
cv9289,43.78585000,143.62033000,留辺蘂,北海道旅客鉄道,石北線,11,2,1,1,218,1,1,198,1,1,190,1,1,190,1,1,202,1,3,0,1,3,0
cv9290,43.80547000,143.80993000,東相内,北海道旅客鉄道,石北線,11,2,1,1,252,1,1,248,1,1,242,1,1,256,1,3,0,1,3,0,1,3,0
cv9291,43.80318000,143.84208000,西北見,北海道旅客鉄道,石北線,11,2,1,1,432,1,1,430,1,1,410,1,1,352,1,3,0,1,3,0,1,3,0
cv9292,44.00584000,143.33520000,丸瀬布,北海道旅客鉄道,石北線,11,2,1,1,44,1,1,46,1,1,40,1,1,50,1,3,0,1,3,0,1,3,0
cv9293,43.96019000,143.53298000,生野,北海道旅客鉄道,石北線,11,2,1,1,2,1,1,0,1,1,0,1,1,0,1,3,0,1,3,0,1,3,0
cv9294,43.96492000,144.21891000,呼人,北海道旅客鉄道,石北線,11,2,1,1,24,1,1,22,1,1,28,1,1,22,1,3,0,1,3,0,1,3,0
cv9295,43.92015000,143.23706000,旧白滝,北海道旅客鉄道,石北線,11,2,1,1,0,1,1,0,1,1,0,1,1,0,3,4,0,3,4,0,3,4,0
cv9296,43.99369000,143.53568000,安国,北海道旅客鉄道,石北線,11,2,1,1,34,1,1,24,1,1,20,1,1,24,1,3,0,1,3,0,1,3,0
cv9297,43.82474000,143.91668000,柏陽,北海道旅客鉄道,石北線,11,2,1,1,394,1,1,406,1,1,444,1,1,430,1,3,0,1,3,0,1,3,0
cv9298,43.88027000,144.00035000,緋牛内,北海道旅客鉄道,石北線,11,2,1,1,14,1,1,12,1,1,8,1,1,12,1,3,0,1,3,0,1,3,0
cv9299,43.78075000,142.38506000,新旭川,北海道旅客鉄道,石北線,11,2,1,1,84,1,1,84,1,1,78,1,1,74,1,3,0,1,3,0,1,3,0
cv9300,43.84372000,142.71706000,東雲,北海道旅客鉄道,石北線,11,2,1,1,0,1,1,0,1,1,0,1,1,4,1,3,0,1,3,0,1,3,0
cv9301,43.84783000,142.76754000,上川,北海道旅客鉄道,石北線,11,2,1,1,380,1,1,356,1,1,352,1,1,354,1,1,350,1,1,298,1,1,312
cv9302,43.85171000,142.69413000,安足間,北海道旅客鉄道,石北線,11,2,1,1,4,1,1,2,1,1,6,1,1,12,1,3,0,1,3,0,1,3,0
cv9303,43.82496000,142.51695000,当麻,北海道旅客鉄道,石北線,11,2,1,1,252,1,1,238,1,1,242,1,1,272,1,3,0,1,3,0,1,3,0
cv9304,43.89598000,142.65635000,中愛別,北海道旅客鉄道,石北線,11,2,1,1,14,1,1,16,1,1,14,1,1,16,1,3,0,1,3,0,1,3,0
cv9305,43.87661000,143.14561000,上白滝,北海道旅客鉄道,石北線,11,2,1,1,0,1,1,0,1,1,0,1,1,0,3,4,0,3,4,0,3,4,0
cv9306,43.89856000,142.58175000,愛別,北海道旅客鉄道,石北線,11,2,1,1,110,1,1,98,1,1,114,1,1,92,1,3,0,1,3,0,1,3,0
cv9307,43.87574000,142.52522000,伊香牛,北海道旅客鉄道,石北線,11,2,1,1,20,1,1,24,1,1,16,1,1,12,1,3,0,1,3,0,1,3,0
cv9308,43.77681000,142.44260000,東旭川,北海道旅客鉄道,石北線,11,2,1,1,74,1,1,60,1,1,52,1,1,44,1,3,0,1,3,0,1,3,0
cv9309,43.78207000,142.46648000,北日ノ出,北海道旅客鉄道,石北線,11,2,1,1,2,1,1,2,1,1,2,1,1,2,1,3,0,1,3,0,1,3,0
cv9310,43.78039000,142.40905000,南永山,北海道旅客鉄道,石北線,11,2,1,1,252,1,1,244,1,1,252,1,1,226,1,3,0,1,3,0,1,3,0
cv9311,43.85714000,142.52157000,将軍山,北海道旅客鉄道,石北線,11,2,1,1,2,1,1,0,1,1,2,1,1,0,1,3,0,1,3,0,1,3,0
cv9312,43.88520000,143.18177000,白滝,北海道旅客鉄道,石北線,11,2,1,1,38,1,1,36,1,1,44,1,1,30,1,3,0,1,3,0,1,3,0
cv9313,43.86612000,142.68098000,愛山,北海道旅客鉄道,石北線,11,2,1,1,6,1,1,8,1,1,8,1,1,10,1,3,0,1,3,0,1,3,0
cv9314,43.80229000,142.48745000,桜岡,北海道旅客鉄道,石北線,11,2,1,1,12,1,1,12,1,1,10,1,1,10,1,3,0,1,3,0,1,3,0
cv9315,43.05567000,141.41258000,白石,北海道旅客鉄道,千歳線,11,2,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0,2,3,0
cv9316,42.77799000,141.71073000,美々,北海道旅客鉄道,千歳線,11,2,1,1,8,1,1,8,1,1,8,1,1,4,1,3,0,1,3,0,1,3,0
cv9317,43.01701000,141.48643000,上野幌,北海道旅客鉄道,千歳線,11,2,1,1,5236,1,1,5446,1,1,5508,1,1,5590,1,1,5506,1,1,5678,1,1,5756
cv9318,42.97982000,141.56303000,北広島,北海道旅客鉄道,千歳線,11,2,1,1,15978,1,1,15674,1,1,15468,1,1,15274,1,1,15210,1,1,15154,1,1,15400
cv9319,42.78780000,141.68077000,新千歳空港,北海道旅客鉄道,千歳線,11,2,1,1,23222,1,1,25602,1,1,26916,1,1,28170,1,1,30132,1,1,32242,1,1,34192
cv9320,42.80905000,141.67420000,南千歳,北海道旅客鉄道,千歳線,11,2,1,1,2964,1,1,2920,1,1,2932,1,1,2810,1,1,2794,1,1,2712,1,1,2794
cv9321,42.85243000,141.62269000,長都,北海道旅客鉄道,千歳線,11,2,1,1,2182,1,1,2192,1,1,2294,1,1,2296,1,3,0,1,3,0,1,3,0
cv9322,42.88242000,141.58713000,恵庭,北海道旅客鉄道,千歳線,11,2,1,1,13094,1,1,13480,1,1,13874,1,1,14066,1,1,14288,1,1,14460,1,1,14668
cv9323,42.90166000,141.57449000,恵み野,北海道旅客鉄道,千歳線,11,2,1,1,7210,1,1,7236,1,1,7300,1,1,7198,1,1,7182,1,1,7066,1,1,6950
cv9324,43.04715000,141.43719000,平和,北海道旅客鉄道,千歳線,11,2,1,1,5230,1,1,5274,1,1,5476,1,1,5544,1,1,5554,1,1,5420,1,1,5474
cv9325,43.03899000,141.47133000,新札幌,北海道旅客鉄道,千歳線,11,2,1,1,27596,1,1,27758,1,1,28194,1,1,28236,1,1,28240,1,1,28534,1,1,29198
cv9326,42.86644000,141.60603000,サッポロビール庭園,北海道旅客鉄道,千歳線,11,2,1,1,332,1,1,318,1,1,324,1,1,338,1,3,0,1,3,0,1,3,0
cv9327,42.92317000,141.57308000,島松,北海道旅客鉄道,千歳線,11,2,1,1,3908,1,1,3904,1,1,3952,1,1,3922,1,1,3866,1,1,3846,1,1,3870
cv9328,42.82894000,141.65104000,千歳,北海道旅客鉄道,千歳線,11,2,1,1,16128,1,1,16508,1,1,16792,1,1,17062,1,1,17246,1,1,17498,1,1,17874
